date,SP500,FTSE100
2024-06-19,5487.02978515625,8205.099609375
2024-06-20,5473.169921875,8272.5
2024-06-21,5464.6201171875,8237.7001953125
2024-06-24,5447.8701171875,8281.599609375
2024-06-25,5469.2998046875,8247.7998046875
2024-06-26,5477.89990234375,8225.2998046875
2024-06-27,5482.8701171875,8179.7001953125
2024-06-28,5460.47998046875,8164.10009765625
2024-07-01,5475.08984375,8166.7998046875
2024-07-02,5509.009765625,8121.2001953125
2024-07-03,5537.02001953125,8171.10009765625
2024-07-04,5537.02001953125,8241.2998046875
2024-07-05,5567.18994140625,8203.900390625
2024-07-08,5572.85009765625,8193.5
2024-07-09,5576.97998046875,8139.7998046875
2024-07-10,5633.91015625,8193.5
2024-07-11,5584.5400390625,8223.2998046875
2024-07-12,5615.35009765625,8252.900390625
2024-07-15,5631.22021484375,8183.0
2024-07-16,5667.2001953125,8164.89990234375
2024-07-17,5588.27001953125,8187.5
2024-07-18,5544.58984375,8204.900390625
2024-07-19,5505.0,8155.7001953125
2024-07-22,5564.41015625,8198.7998046875
2024-07-23,5555.740234375,8167.39990234375
2024-07-24,5427.1298828125,8153.7001953125
2024-07-25,5399.22021484375,8186.39990234375
2024-07-26,5459.10009765625,8285.7001953125
2024-07-29,5463.5400390625,8292.400390625
2024-07-30,5436.43994140625,8274.400390625
2024-07-31,5522.2998046875,8368.0
2024-08-01,5446.68017578125,8283.400390625
2024-08-02,5346.56005859375,8174.7001953125
2024-08-05,5186.330078125,8008.2001953125
2024-08-06,5240.02978515625,8026.7001953125
2024-08-07,5199.5,8166.89990234375
2024-08-08,5319.31005859375,8145.0
2024-08-09,5344.16015625,8168.10009765625
2024-08-12,5344.39013671875,8210.2998046875
2024-08-13,5434.43017578125,8235.2001953125
2024-08-14,5455.2099609375,8281.099609375
2024-08-15,5543.22021484375,8347.400390625
2024-08-16,5554.25,8311.400390625
2024-08-19,5608.25,8356.900390625
2024-08-20,5597.1201171875,8273.2998046875
2024-08-21,5620.85009765625,8283.400390625
2024-08-22,5570.64013671875,8288.0
2024-08-23,5634.60986328125,8327.7998046875
2024-08-26,5616.83984375,8327.7998046875
2024-08-27,5625.7998046875,8345.5
2024-08-28,5592.18017578125,8343.900390625
2024-08-29,5591.9599609375,8379.599609375
2024-08-30,5648.39990234375,8376.599609375
2024-09-02,5648.39990234375,8363.7998046875
2024-09-03,5528.93017578125,8298.5
2024-09-04,5520.06982421875,8269.599609375
2024-09-05,5503.41015625,8241.7001953125
2024-09-06,5408.419921875,8181.5
2024-09-09,5471.0498046875,8270.7998046875
2024-09-10,5495.52001953125,8206.0
2024-09-11,5554.1298828125,8193.900390625
2024-09-12,5595.759765625,8241.0
2024-09-13,5626.02001953125,8273.099609375
2024-09-16,5633.08984375,8278.400390625
2024-09-17,5634.580078125,8309.900390625
2024-09-18,5618.259765625,8253.7001953125
2024-09-19,5713.64013671875,8328.7001953125
2024-09-20,5702.5498046875,8230.0
2024-09-23,5718.56982421875,8259.7001953125
2024-09-24,5732.93017578125,8282.7998046875
2024-09-25,5722.259765625,8268.7001953125
2024-09-26,5745.3701171875,8284.900390625
2024-09-27,5738.169921875,8320.7998046875
2024-09-30,5762.47998046875,8237.0
2024-10-01,5708.75,8276.7001953125
2024-10-02,5709.5400390625,8290.900390625
2024-10-03,5699.93994140625,8282.5
2024-10-04,5751.06982421875,8280.599609375
2024-10-07,5695.93994140625,8303.599609375
2024-10-08,5751.1298828125,8190.60009765625
2024-10-09,5792.0400390625,8243.7001953125
2024-10-10,5780.0498046875,8237.7001953125
2024-10-11,5815.02978515625,8253.7001953125
2024-10-14,5859.85009765625,8292.7001953125
2024-10-15,5815.259765625,8249.2998046875
2024-10-16,5842.47021484375,8329.099609375
2024-10-17,5841.47021484375,8385.099609375
2024-10-18,5864.669921875,8358.2998046875
2024-10-21,5853.97998046875,8318.2001953125
2024-10-22,5851.2001953125,8306.5
2024-10-23,5797.419921875,8258.599609375
2024-10-24,5809.85986328125,8269.400390625
2024-10-25,5808.1201171875,8248.7998046875
2024-10-28,5823.52001953125,8285.599609375
2024-10-29,5832.919921875,8219.599609375
2024-10-30,5813.669921875,8159.60009765625
2024-10-31,5705.4501953125,8110.10009765625
2024-11-01,5728.7998046875,8177.2001953125
2024-11-04,5712.68994140625,8184.2001953125
2024-11-05,5782.759765625,8172.39990234375
2024-11-06,5929.0400390625,8166.7001953125
2024-11-07,5973.10009765625,8140.7001953125
2024-11-08,5995.5400390625,8072.39990234375
2024-11-11,6001.35009765625,8125.2001953125
2024-11-12,5983.990234375,8025.7998046875
2024-11-13,5985.3798828125,8030.2998046875
2024-11-14,5949.169921875,8071.2001953125
2024-11-15,5870.6201171875,8063.60009765625
2024-11-18,5893.6201171875,8109.2998046875
2024-11-19,5916.97998046875,8099.0
2024-11-20,5917.10986328125,8085.10009765625
2024-11-21,5948.7099609375,8149.2998046875
2024-11-22,5969.33984375,8262.099609375
2024-11-25,5987.3701171875,8291.7001953125
2024-11-26,6021.6298828125,8258.599609375
2024-11-27,5998.740234375,8274.7998046875
2024-11-28,5998.740234375,8281.2001953125
2024-11-29,6032.3798828125,8287.2998046875
2024-12-02,6047.14990234375,8312.900390625
2024-12-03,6049.8798828125,8359.400390625
2024-12-04,6086.490234375,8335.7998046875
2024-12-05,6075.10986328125,8349.400390625
2024-12-06,6090.27001953125,8308.599609375
2024-12-09,6052.85009765625,8352.099609375
2024-12-10,6034.91015625,8280.400390625
2024-12-11,6084.18994140625,8301.599609375
2024-12-12,6051.25,8311.7998046875
2024-12-13,6051.08984375,8300.2998046875
2024-12-16,6074.080078125,8262.099609375
2024-12-17,6050.60986328125,8195.2001953125
2024-12-18,5872.16015625,8199.099609375
2024-12-19,5867.080078125,8105.2998046875
2024-12-20,5930.85009765625,8084.60009765625
2024-12-23,5974.06982421875,8102.7001953125
2024-12-24,6040.0400390625,8137.0
2024-12-26,6037.58984375,8137.0
2024-12-27,5970.83984375,8149.7998046875
2024-12-30,5906.93994140625,8121.0
2024-12-31,5881.6298828125,8173.0
2025-01-02,5868.5498046875,8260.099609375
2025-01-03,5942.47021484375,8224.0
2025-01-06,5975.3798828125,8249.7001953125
2025-01-07,5909.02978515625,8245.2998046875
2025-01-08,5918.25,8251.0
2025-01-09,5918.25,8319.7001953125
2025-01-10,5827.0400390625,8248.5
2025-01-13,5836.22021484375,8224.2001953125
2025-01-14,5842.91015625,8201.5
2025-01-15,5949.91015625,8301.099609375
2025-01-16,5937.33984375,8391.900390625
2025-01-17,5996.66015625,8505.2001953125
2025-01-20,5996.66015625,8520.5
2025-01-21,6049.240234375,8548.2998046875
2025-01-22,6086.3701171875,8545.099609375
2025-01-23,6118.7099609375,8565.2001953125
2025-01-24,6101.240234375,8502.400390625
2025-01-27,6012.27978515625,8503.7001953125
2025-01-28,6067.7001953125,8533.900390625
2025-01-29,6039.31005859375,8557.7998046875
2025-01-30,6071.169921875,8646.900390625
2025-01-31,6040.52978515625,8674.0
2025-02-03,5994.56982421875,8583.599609375
2025-02-04,6037.8798828125,8570.7998046875
2025-02-05,6061.47998046875,8623.2998046875
2025-02-06,6083.56982421875,8727.2998046875
2025-02-07,6025.990234375,8700.5
2025-02-10,6066.43994140625,8767.7998046875
2025-02-11,6068.5,8777.400390625
2025-02-12,6051.97021484375,8807.400390625
2025-02-13,6115.06982421875,8764.7001953125
2025-02-14,6114.6298828125,8732.5
2025-02-17,6114.6298828125,8768.0
2025-02-18,6129.580078125,8766.7001953125
2025-02-19,6144.14990234375,8712.5
2025-02-20,6117.52001953125,8663.0
2025-02-21,6013.1298828125,8659.400390625
2025-02-24,5983.25,8659.0
2025-02-25,5955.25,8668.7001953125
2025-02-26,5956.06005859375,8731.5
2025-02-27,5861.56982421875,8756.2001953125
2025-02-28,5954.5,8809.7001953125
2025-03-03,5849.72021484375,8871.2998046875
2025-03-04,5778.14990234375,8759.0
2025-03-05,5842.6298828125,8755.7998046875
2025-03-06,5738.52001953125,8682.7998046875
2025-03-07,5770.2001953125,8679.900390625
2025-03-10,5614.56005859375,8600.2001953125
2025-03-11,5572.06982421875,8496.0
2025-03-12,5599.2998046875,8541.0
2025-03-13,5521.52001953125,8542.599609375
2025-03-14,5638.93994140625,8632.2998046875
2025-03-17,5675.1201171875,8680.2998046875
2025-03-18,5614.66015625,8705.2001953125
2025-03-19,5675.2900390625,8706.7001953125
2025-03-20,5662.89013671875,8702.0
2025-03-21,5667.56005859375,8646.7998046875
2025-03-24,5767.56982421875,8638.0
2025-03-25,5776.64990234375,8663.7998046875
2025-03-26,5712.2001953125,8689.599609375
2025-03-27,5693.31005859375,8666.099609375
2025-03-28,5580.93994140625,8658.900390625
2025-03-31,5611.85009765625,8582.7998046875
2025-04-01,5633.06982421875,8634.7998046875
2025-04-02,5670.97021484375,8608.5
2025-04-03,5396.52001953125,8474.7001953125
2025-04-04,5074.080078125,8055.0
2025-04-07,5062.25,7702.10009765625
2025-04-08,4982.77001953125,7910.5
2025-04-09,5456.89990234375,7679.5
2025-04-10,5268.0498046875,7913.2998046875
2025-04-11,5363.35986328125,7964.2001953125
2025-04-14,5405.97021484375,8134.2998046875
2025-04-15,5396.6298828125,8249.099609375
2025-04-16,5275.7001953125,8275.599609375
2025-04-17,5282.7001953125,8275.7001953125
2025-04-21,5158.2001953125,8275.7001953125
2025-04-22,5287.759765625,8328.599609375
2025-04-23,5375.85986328125,8403.2001953125
2025-04-24,5484.77001953125,8407.400390625
2025-04-25,5525.2099609375,8415.2998046875
2025-04-28,5528.75,8417.2998046875
2025-04-29,5560.830078125,8463.5
2025-04-30,5569.06005859375,8494.900390625
2025-05-01,5604.14013671875,8496.7998046875
2025-05-02,5686.669921875,8596.400390625
2025-05-05,5650.3798828125,8596.400390625
2025-05-06,5606.91015625,8597.400390625
2025-05-07,5631.27978515625,8559.2998046875
2025-05-08,5663.93994140625,8531.599609375
2025-05-09,5659.91015625,8554.7998046875
2025-05-12,5844.18994140625,8605.0
2025-05-13,5886.5498046875,8602.900390625
2025-05-14,5892.580078125,8585.0
2025-05-15,5916.93017578125,8633.7998046875
2025-05-16,5958.3798828125,8684.599609375
2025-05-19,5963.60009765625,8699.2998046875
2025-05-20,5940.4599609375,8781.099609375
2025-05-21,5844.60986328125,8786.5
2025-05-22,5842.009765625,8739.2998046875
2025-05-23,5802.81982421875,8718.0
2025-05-27,5921.5400390625,8778.099609375
2025-05-28,5888.5498046875,8726.0
2025-05-29,5912.169921875,8716.5
2025-05-30,5911.68994140625,8772.400390625
2025-06-02,5935.93994140625,8774.2998046875
2025-06-03,5970.3701171875,8787.0
2025-06-04,5970.81005859375,8801.2998046875
2025-06-05,5939.2998046875,8811.0
2025-06-06,6000.35986328125,8837.900390625
2025-06-09,6005.8798828125,8832.2998046875
2025-06-10,6038.81005859375,8853.099609375
2025-06-11,6022.240234375,8864.400390625
2025-06-12,6045.259765625,8884.900390625
2025-06-13,5976.97021484375,8850.599609375
2025-06-16,6033.10986328125,8875.2001953125
2025-06-17,5982.72021484375,8834.0
2025-06-18,5980.8701171875,8843.5
2025-06-19,5980.8701171875,8791.7998046875
2025-06-20,5967.83984375,8774.7001953125
2025-06-23,6025.169921875,8758.0
2025-06-24,6092.18017578125,8759.0
2025-06-25,6092.16015625,8718.7998046875
2025-06-26,6141.02001953125,8735.599609375
2025-06-27,6173.06982421875,8798.900390625
2025-06-30,6204.9501953125,8761.0
2025-07-01,6198.009765625,8785.2998046875
2025-07-02,6227.419921875,8774.7001953125
2025-07-03,6279.35009765625,8823.2001953125
2025-07-04,6279.35009765625,8822.900390625
2025-07-07,6229.97998046875,8806.5
2025-07-08,6225.52001953125,8854.2001953125
2025-07-09,6263.259765625,8867.0
2025-07-10,6280.4599609375,8975.7001953125
2025-07-11,6259.75,8941.099609375
2025-07-14,6268.56005859375,8998.099609375
2025-07-15,6243.759765625,8938.2998046875
2025-07-16,6263.7001953125,8926.599609375
2025-07-17,6297.35986328125,8972.599609375
2025-07-18,6296.7900390625,8992.099609375
2025-07-21,6305.60009765625,9013.0
2025-07-22,6309.6201171875,9023.7998046875
2025-07-23,6358.91015625,9061.5
2025-07-24,6363.35009765625,9138.400390625
2025-07-25,6388.64013671875,9120.2998046875
2025-07-28,6389.77001953125,9081.400390625
2025-07-29,6370.85986328125,9136.2998046875
2025-07-30,6362.89990234375,9136.900390625
2025-07-31,6339.39013671875,9132.7998046875
2025-08-01,6238.009765625,9068.599609375
2025-08-04,6329.93994140625,9128.2998046875
2025-08-05,6299.18994140625,9142.7001953125
2025-08-06,6345.06005859375,9164.2998046875
2025-08-07,6340.0,9100.7998046875
2025-08-08,6389.4501953125,9095.7001953125
2025-08-11,6373.4501953125,9129.7001953125
2025-08-12,6445.759765625,9147.7998046875
2025-08-13,6466.580078125,9165.2001953125
2025-08-14,6468.5400390625,9177.2001953125
2025-08-15,6449.7998046875,9138.900390625
2025-08-18,6449.14990234375,9157.7001953125
2025-08-19,6411.3701171875,9189.2001953125
2025-08-20,6395.77978515625,9288.099609375
2025-08-21,6370.169921875,9309.2001953125
2025-08-22,6466.91015625,9321.400390625
2025-08-25,6439.31982421875,9321.400390625
2025-08-26,6465.93994140625,9265.7998046875
2025-08-27,6481.39990234375,9255.5
2025-08-28,6501.85986328125,9216.7998046875
2025-08-29,6460.259765625,9187.2998046875
2025-09-01,6460.259765625,9196.2998046875
2025-09-02,6415.5400390625,9116.7001953125
2025-09-03,6448.259765625,9178.0
2025-09-04,6502.080078125,9216.900390625
2025-09-05,6481.5,9208.2001953125
2025-09-08,6495.14990234375,9221.400390625
2025-09-09,6512.60986328125,9242.5
2025-09-10,6532.0400390625,9225.400390625
2025-09-11,6587.47021484375,9297.599609375
2025-09-12,6584.2900390625,9283.2998046875
2025-09-15,6615.27978515625,9277.0
2025-09-16,6606.759765625,9195.7001953125
2025-09-17,6600.35009765625,9208.400390625
2025-09-18,6631.9599609375,9228.099609375
2025-09-19,6664.35986328125,9216.7001953125
2025-09-22,6693.75,9226.7001953125
2025-09-23,6656.919921875,9223.2998046875
2025-09-24,6637.97021484375,9250.400390625
2025-09-25,6604.72021484375,9214.0
2025-09-26,6643.7001953125,9284.7998046875
2025-09-29,6661.2099609375,9299.7998046875
2025-09-30,6688.4599609375,9350.400390625
2025-10-01,6711.2001953125,9446.400390625
2025-10-02,6715.35009765625,9427.7001953125
2025-10-03,6715.7900390625,9491.2998046875
2025-10-06,6740.27978515625,9479.099609375
2025-10-07,6714.58984375,9483.599609375
2025-10-08,6753.72021484375,9548.900390625
2025-10-09,6735.10986328125,9509.400390625
2025-10-10,6552.509765625,9427.5
2025-10-13,6654.72021484375,9442.900390625
2025-10-14,6644.31005859375,9452.7998046875
2025-10-15,6671.06005859375,9424.7998046875
2025-10-16,6629.06982421875,9436.099609375
2025-10-17,6664.009765625,9354.599609375
2025-10-20,6735.1298828125,9403.599609375
2025-10-21,6735.35009765625,9427.0
2025-10-22,6699.39990234375,9515.0
2025-10-23,6738.43994140625,9578.599609375
2025-10-24,6791.68994140625,9645.599609375
2025-10-27,6875.16015625,9653.7998046875
2025-10-28,6890.89013671875,9696.7001953125
2025-10-29,6890.58984375,9756.099609375
2025-10-30,6822.33984375,9760.099609375
2025-10-31,6840.2001953125,9717.2998046875
2025-11-03,6851.97021484375,9701.400390625
2025-11-04,6771.5498046875,9715.0
2025-11-05,6796.2900390625,9777.099609375
2025-11-06,6720.31982421875,9735.7998046875
2025-11-07,6728.7998046875,9682.599609375
2025-11-10,6832.43017578125,9787.2001953125
2025-11-11,6846.60986328125,9899.599609375
2025-11-12,6850.919921875,9911.400390625
2025-11-13,6737.490234375,9807.7001953125
2025-11-14,6734.10986328125,9698.400390625
2025-11-17,6672.41015625,9675.400390625
2025-11-18,6617.31982421875,9552.2998046875
2025-11-19,6642.16015625,9507.400390625
2025-11-20,6538.759765625,9527.7001953125
2025-11-21,6602.990234375,9539.7001953125
2025-11-24,6705.1201171875,9534.900390625
2025-11-25,6765.8798828125,9609.5
2025-11-26,6812.60986328125,9691.599609375
2025-11-27,6812.60986328125,9693.900390625
2025-11-28,6849.08984375,9720.5
2025-12-01,6812.6298828125,9702.5
2025-12-02,6829.3701171875,9701.7998046875
2025-12-03,6849.72021484375,9692.099609375
2025-12-04,6857.1201171875,9710.900390625
2025-12-05,6870.39990234375,9667.0
2025-12-08,6846.509765625,9645.099609375
2025-12-09,6840.509765625,9642.0
2025-12-10,6886.68017578125,9655.5
2025-12-11,6901.0,9703.2001953125
2025-12-12,6827.41015625,9649.0
2025-12-15,6816.509765625,9751.2998046875
2025-12-16,6800.259765625,9684.7998046875
2025-12-17,6721.43017578125,9774.2998046875
2025-12-18,6774.759765625,9837.7998046875
2025-12-19,6834.5,9897.400390625
2025-12-22,6878.490234375,9866.0
2025-12-23,6909.7900390625,9889.2001953125
2025-12-24,6932.0498046875,9870.7001953125
2025-12-26,6929.93994140625,9870.7001953125
2025-12-29,6905.740234375,9866.5
2025-12-30,6896.240234375,9940.7001953125
2025-12-31,6845.5,9931.400390625
2026-01-02,6858.47021484375,9951.099609375
2026-01-05,6902.0498046875,10004.599609375
2026-01-06,6944.81982421875,10122.7001953125
2026-01-07,6920.93017578125,10048.2001953125
2026-01-08,6921.4599609375,10044.7001953125
2026-01-09,6966.27978515625,10124.599609375
2026-01-12,6977.27001953125,10140.7001953125
2026-01-13,6963.740234375,10137.400390625
2026-01-14,6926.60009765625,10184.400390625
2026-01-15,6944.47021484375,10238.900390625
2026-01-16,6940.009765625,10235.2998046875
2026-01-19,6940.009765625,10195.400390625
2026-01-20,6796.85986328125,10126.7998046875
2026-01-21,6875.6201171875,10138.099609375
2026-01-22,6913.35009765625,10150.099609375
2026-01-23,6915.60986328125,10143.400390625
2026-01-26,6950.22998046875,10148.900390625
2026-01-27,6978.60009765625,10207.7998046875
2026-01-28,6978.02978515625,10154.400390625
2026-01-29,6969.009765625,10171.7998046875
2026-01-30,6939.02978515625,10223.5
2026-02-02,6976.43994140625,10341.599609375
2026-02-03,6917.81005859375,10314.599609375
2026-02-04,6882.72021484375,10402.2998046875
2026-02-05,6798.39990234375,10309.2001953125
2026-02-06,6932.2998046875,10369.7998046875
2026-02-09,6964.81982421875,10386.2001953125
2026-02-10,6941.81005859375,10353.7998046875
2026-02-11,6941.47021484375,10472.099609375
2026-02-12,6832.759765625,10402.400390625
2026-02-13,6836.169921875,10446.400390625
2026-02-16,6836.169921875,10473.7001953125
2026-02-17,6843.22021484375,10556.2001953125
2026-02-18,6881.31005859375,10686.2001953125
2026-02-19,6861.89013671875,10627.0
2026-02-20,6909.509765625,10686.900390625
2026-02-23,6837.75,10684.7001953125
2026-02-24,6890.06982421875,10680.599609375
2026-02-25,6946.1298828125,10806.400390625
2026-02-26,6908.85986328125,10846.7001953125
2026-02-27,6878.8798828125,10910.599609375
2026-03-02,6881.6201171875,10780.099609375
2026-03-03,6816.6298828125,10484.099609375
2026-03-04,6869.5,10567.7001953125
2026-03-05,6830.7099609375,10413.900390625
2026-03-06,6740.02001953125,10284.7998046875
2026-03-09,6795.990234375,10249.5
2026-03-10,6781.47998046875,10412.2001953125
2026-03-11,6775.7998046875,10353.7998046875
2026-03-12,6672.6201171875,10305.2001953125
2026-03-13,6632.18994140625,10261.2001953125
2026-03-16,6699.3798828125,10317.7001953125
2026-03-17,6716.08984375,10403.599609375
2026-03-18,6624.7001953125,10305.2998046875
2026-03-19,6606.490234375,10063.5
2026-03-20,6506.47998046875,9918.2998046875
2026-03-23,6581.0,9894.2001953125
2026-03-24,6556.3701171875,9965.2001953125
2026-03-25,6591.89990234375,10106.7998046875
2026-03-26,6477.16015625,9972.2001953125
2026-03-27,6368.85009765625,9967.400390625
2026-03-30,6343.72021484375,10128.0
2026-03-31,6528.52001953125,10176.5
2026-04-01,6575.31982421875,10364.7998046875
2026-04-02,6582.68994140625,10436.2998046875
2026-04-06,6611.830078125,10436.2998046875
2026-04-07,6616.85009765625,10348.7998046875
2026-04-08,6782.81005859375,10608.900390625
2026-04-09,6824.66015625,10603.5
2026-04-10,6816.89013671875,10600.5
2026-04-13,6886.240234375,10583.0
2026-04-14,6967.3798828125,10609.099609375
2026-04-15,7022.9501953125,10559.599609375
2026-04-16,7041.27978515625,10590.0
2026-04-17,7126.06005859375,10667.599609375
2026-04-20,7109.14013671875,10609.099609375
2026-04-21,7064.009765625,10498.099609375
2026-04-22,7137.89990234375,10476.5
2026-04-23,7108.39990234375,10457.0
2026-04-24,7165.080078125,10379.099609375
2026-04-27,7173.91015625,10321.099609375
2026-04-28,7138.7998046875,10332.7998046875
2026-04-29,7135.9501953125,10213.099609375
2026-04-30,7209.009765625,10378.7998046875
2026-05-01,7230.1201171875,10363.900390625
2026-05-04,7200.75,10363.900390625
2026-05-05,7259.22021484375,10219.099609375
2026-05-06,7365.1201171875,10438.7001953125
2026-05-07,7337.10986328125,10277.0
2026-05-08,7398.93017578125,10233.099609375
2026-05-11,7412.83984375,10269.400390625
2026-05-12,7400.9599609375,10265.2998046875
2026-05-13,7444.25,10325.400390625
2026-05-14,7501.240234375,10372.900390625
2026-05-15,7408.5,10195.400390625
2026-05-18,7403.0498046875,10323.7998046875
2026-05-19,7353.60986328125,10330.599609375
2026-05-20,7432.97021484375,10432.2998046875
2026-05-21,7445.72021484375,10443.5
2026-05-22,7473.47021484375,10466.2998046875
2026-05-26,7519.1201171875,10491.400390625
2026-05-27,7520.35986328125,10505.0
2026-05-28,7563.6298828125,10426.0
2026-05-29,7580.06005859375,10409.2998046875
2026-06-01,7599.9599609375,10339.0
2026-06-02,7609.77978515625,10373.5
2026-06-03,7553.68017578125,10332.2998046875
2026-06-04,7584.31005859375,10360.2998046875
2026-06-05,7383.740234375,10368.099609375
2026-06-08,7405.72998046875,10373.2001953125
2026-06-09,7386.64990234375,10227.2998046875
2026-06-10,7266.990234375,10254.7998046875
2026-06-11,7394.2998046875,10303.900390625
2026-06-12,7431.4599609375,10471.7001953125
2026-06-15,7554.2900390625,10430.599609375
2026-06-16,7511.35009765625,10494.2001953125
2026-06-17,7420.10009765625,10508.599609375
2026-06-18,7500.580078125,10399.7001953125
2026-06-19,7500.580078125,10363.2998046875
2026-06-22,7472.7900390625,10437.900390625
2026-06-23,7365.4599609375,10428.900390625
2026-06-24,7358.22021484375,10461.599609375
2026-06-25,7357.490234375,10529.900390625
2026-06-26,7354.02001953125,10508.0
2026-06-29,7440.43017578125,10484.2001953125
2026-06-30,7499.35986328125,10497.099609375
2026-07-01,7483.22998046875,10478.2998046875
2026-07-02,7483.240234375,10652.900390625
2026-07-03,7483.240234375,10679.0
2026-07-06,7537.43017578125,10651.7998046875
2026-07-07,7503.85009765625,10665.900390625
2026-07-08,7482.7099609375,10489.0
2026-07-09,7543.64013671875,10472.5
2026-07-10,7575.39013671875,10497.2998046875
2026-07-13,7515.33984375,10498.2998046875
2026-07-14,7543.58984375,10529.400390625
2026-07-15,7572.39990234375,10515.900390625
2026-07-16,7533.77001953125,10572.2001953125
2026-07-17,7457.68994140625,10600.400390625
2026-07-20,7443.27978515625,10524.7998046875
2026-07-21,7509.2001953125,10585.900390625
2026-07-22,7498.9599609375,10717.0
2026-07-23,7408.2998046875,10639.2001953125
2026-07-24,7411.97998046875,10736.2001953125
2026-07-27,7413.18017578125,10781.7998046875
2026-07-28,7428.77978515625,10871.0
2026-07-29,7316.14990234375,10908.400390625
2026-07-30,7437.6298828125,10897.2998046875
2026-07-31,7489.72021484375,10868.099609375
2026-08-03,7600.5,10857.7001953125
2026-08-04,7736.52001953125,10879.400390625
2026-08-05,7723.5498046875,10888.2998046875
